timestamp,ignore_thrust,ignore_attitude,ignore_bodyrate_x,ignore_bodyrate_y,ignore_bodyrate_z,ignore_position,ignore_velocity,ignore_acceleration_force,ignore_alt_hold
111852000,0,0,1,1,1,0,1,1,0
111904000,0,0,1,1,1,0,1,1,0
111952000,0,0,1,1,1,0,1,1,0
112004000,0,0,1,1,1,0,1,1,0
112056000,0,0,1,1,1,0,1,1,0
112104000,0,0,1,1,1,0,1,1,0
112156000,0,0,1,1,1,0,1,1,0
112208000,0,0,1,1,1,0,1,1,0
112256000,0,0,1,1,1,0,1,1,0
112308000,0,0,1,1,1,0,1,1,0
112356000,0,0,1,1,1,0,1,1,0
112408000,0,0,1,1,1,0,1,1,0
112460000,0,0,1,1,1,0,1,1,0
112500000,0,0,1,1,1,0,1,1,0
112548000,0,0,1,1,1,0,1,1,0
112600000,0,0,1,1,1,0,1,1,0
112652000,0,0,1,1,1,0,1,1,0
112700000,0,0,1,1,1,0,1,1,0
112752000,0,0,1,1,1,0,1,1,0
112804000,0,0,1,1,1,0,1,1,0
112852000,0,0,1,1,1,0,1,1,0
112904000,0,0,1,1,1,0,1,1,0
112956000,0,0,1,1,1,0,1,1,0
113004000,0,0,1,1,1,0,1,1,0
113056000,0,0,1,1,1,0,1,1,0
113104000,0,0,1,1,1,0,1,1,0
113156000,0,0,1,1,1,0,1,1,0
113208000,0,0,1,1,1,0,1,1,0
113256000,0,0,1,1,1,0,1,1,0
113308000,0,0,1,1,1,0,1,1,0
113360000,0,0,1,1,1,0,1,1,0
113408000,0,0,1,1,1,0,1,1,0
113448000,0,0,1,1,1,0,1,1,0
113500000,0,0,1,1,1,0,1,1,0
113552000,0,0,1,1,1,0,1,1,0
113600000,0,0,1,1,1,0,1,1,0
113652000,0,0,1,1,1,0,1,1,0
113700000,0,0,1,1,1,0,1,1,0
113752000,0,0,1,1,1,0,1,1,0
113804000,0,0,1,1,1,0,1,1,0
113852000,0,0,1,1,1,0,1,1,0
113904000,0,0,1,1,1,0,1,1,0
113956000,0,0,1,1,1,0,1,1,0
114004000,0,0,1,1,1,0,1,1,0
114056000,0,0,1,1,1,0,1,1,0
114108000,0,0,1,1,1,0,1,1,0
114156000,0,0,1,1,1,0,1,1,0
114208000,0,0,1,1,1,0,1,1,0
114256000,0,0,1,1,1,0,1,1,0
114308000,0,0,1,1,1,0,1,1,0
114360000,0,0,1,1,1,0,1,1,0
114400000,0,0,1,1,1,0,1,1,0
114452000,0,0,1,1,1,0,1,1,0
114500000,0,0,1,1,1,0,1,1,0
114552000,0,0,1,1,1,0,1,1,0
114600000,0,0,1,1,1,0,1,1,0
114652000,0,0,1,1,1,0,1,1,0
114704000,0,0,1,1,1,0,1,1,0
114752000,0,0,1,1,1,0,1,1,0
114804000,0,0,1,1,1,0,1,1,0
114856000,0,0,1,1,1,0,1,1,0
114904000,0,0,1,1,1,0,1,1,0
114956000,0,0,1,1,1,0,1,1,0
115004000,0,0,1,1,1,0,1,1,0
115056000,0,0,1,1,1,0,1,1,0
115108000,0,0,1,1,1,0,1,1,0
115156000,0,0,1,1,1,0,1,1,0
115208000,0,0,1,1,1,0,1,1,0
115260000,0,0,1,1,1,0,1,1,0
115308000,0,0,1,1,1,0,1,1,0
115348000,0,0,1,1,1,0,1,1,0
115400000,0,0,1,1,1,0,1,1,0
115452000,0,0,1,1,1,0,1,1,0
115500000,0,0,1,1,1,0,1,1,0
115552000,0,0,1,1,1,0,1,1,0
115600000,0,0,1,1,1,0,1,1,0
115652000,0,0,1,1,1,0,1,1,0
115704000,0,0,1,1,1,0,1,1,0
115752000,0,0,1,1,1,0,1,1,0
115804000,0,0,1,1,1,0,1,1,0
115856000,0,0,1,1,1,0,1,1,0
115904000,0,0,1,1,1,0,1,1,0
115956000,0,0,1,1,1,0,1,1,0
116008000,0,0,1,1,1,0,1,1,0
116056000,0,0,1,1,1,0,1,1,0
116108000,0,0,1,1,1,0,1,1,0
116156000,0,0,1,1,1,0,1,1,0
116208000,0,0,1,1,1,0,1,1,0
116260000,0,0,1,1,1,0,1,1,0
116300000,0,0,1,1,1,0,1,1,0
116348000,0,0,1,1,1,0,1,1,0
116400000,0,0,1,1,1,0,1,1,0
116452000,0,0,1,1,1,0,1,1,0
116500000,0,0,1,1,1,0,1,1,0
116552000,0,0,1,1,1,0,1,1,0
116604000,0,0,1,1,1,0,1,1,0
116648000,0,0,1,1,1,0,1,1,0
116700000,0,0,1,1,1,0,1,1,0
116748000,0,0,1,1,1,0,1,1,0
116800000,0,0,1,1,1,0,1,1,0
116852000,0,0,1,1,1,0,1,1,0
116900000,0,0,1,1,1,0,1,1,0
116952000,0,0,1,1,1,0,1,1,0
117004000,0,0,1,1,1,0,1,1,0
117052000,0,0,1,1,1,0,1,1,0
117104000,0,0,1,1,1,0,1,1,0
117156000,0,0,1,1,1,0,1,1,0
117196000,0,0,1,1,1,0,1,1,0
117244000,0,0,1,1,1,0,1,1,0
117296000,0,0,1,1,1,0,1,1,0
117348000,0,0,1,1,1,0,1,1,0
117396000,0,0,1,1,1,0,1,1,0
117448000,0,0,1,1,1,0,1,1,0
117500000,0,0,1,1,1,0,1,1,0
117548000,0,0,1,1,1,0,1,1,0
117600000,0,0,1,1,1,0,1,1,0
117652000,0,0,1,1,1,0,1,1,0
117700000,0,0,1,1,1,0,1,1,0
117752000,0,0,1,1,1,0,1,1,0
117804000,0,0,1,1,1,0,1,1,0
117852000,0,0,1,1,1,0,1,1,0
117904000,0,0,1,1,1,0,1,1,0
117952000,0,0,1,1,1,0,1,1,0
118004000,0,0,1,1,1,0,1,1,0
118056000,0,0,1,1,1,0,1,1,0
118096000,0,0,1,1,1,0,1,1,0
118144000,0,0,1,1,1,0,1,1,0
118196000,0,0,1,1,1,0,1,1,0
118248000,0,0,1,1,1,0,1,1,0
118296000,0,0,1,1,1,0,1,1,0
118348000,0,0,1,1,1,0,1,1,0
118400000,0,0,1,1,1,0,1,1,0
118448000,0,0,1,1,1,0,1,1,0
118500000,0,0,1,1,1,0,1,1,0
118548000,0,0,1,1,1,0,1,1,0
118600000,0,0,1,1,1,0,1,1,0
118652000,0,0,1,1,1,0,1,1,0
118700000,0,0,1,1,1,0,1,1,0
118752000,0,0,1,1,1,0,1,1,0
118804000,0,0,1,1,1,0,1,1,0
118852000,0,0,1,1,1,0,1,1,0
118904000,0,0,1,1,1,0,1,1,0
118956000,0,0,1,1,1,0,1,1,0
119004000,0,0,1,1,1,0,1,1,0
119056000,0,0,1,1,1,0,1,1,0
119096000,0,0,1,1,1,0,1,1,0
119148000,0,0,1,1,1,0,1,1,0
119196000,0,0,1,1,1,0,1,1,0
119248000,0,0,1,1,1,0,1,1,0
119296000,0,0,1,1,1,0,1,1,0
119348000,0,0,1,1,1,0,1,1,0
119400000,0,0,1,1,1,0,1,1,0
119448000,0,0,1,1,1,0,1,1,0
119500000,0,0,1,1,1,0,1,1,0
119552000,0,0,1,1,1,0,1,1,0
119600000,0,0,1,1,1,0,1,1,0
119652000,0,0,1,1,1,0,1,1,0
119700000,0,0,1,1,1,0,1,1,0
119752000,0,0,1,1,1,0,1,1,0
119804000,0,0,1,1,1,0,1,1,0
119852000,0,0,1,1,1,0,1,1,0
119904000,0,0,1,1,1,0,1,1,0
119956000,0,0,1,1,1,0,1,1,0
120004000,0,0,1,1,1,0,1,1,0
120044000,0,0,1,1,1,0,1,1,0
120096000,0,0,1,1,1,0,1,1,0
120148000,0,0,1,1,1,0,1,1,0
120196000,0,0,1,1,1,0,1,1,0
120248000,0,0,1,1,1,0,1,1,0
120300000,0,0,1,1,1,0,1,1,0
120348000,0,0,1,1,1,0,1,1,0
120400000,0,0,1,1,1,0,1,1,0
120452000,0,0,1,1,1,0,1,1,0
120500000,0,0,1,1,1,0,1,1,0
120552000,0,0,1,1,1,0,1,1,0
120604000,0,0,1,1,1,0,1,1,0
120652000,0,0,1,1,1,0,1,1,0
120704000,0,0,1,1,1,0,1,1,0
120752000,0,0,1,1,1,0,1,1,0
120804000,0,0,1,1,1,0,1,1,0
120856000,0,0,1,1,1,0,1,1,0
120904000,0,0,1,1,1,0,1,1,0
120944000,0,0,1,1,1,0,1,1,0
120996000,0,0,1,1,1,0,1,1,0
121048000,0,0,1,1,1,0,1,1,0
121096000,0,0,1,1,1,0,1,1,0
121148000,0,0,1,1,1,0,1,1,0
121200000,0,0,1,1,1,0,1,1,0
121248000,0,0,1,1,1,0,1,1,0
121300000,0,0,1,1,1,0,1,1,0
121352000,0,0,1,1,1,0,1,1,0
121400000,0,0,1,1,1,0,1,1,0
121452000,0,0,1,1,1,0,1,1,0
121500000,0,0,1,1,1,0,1,1,0
121552000,0,0,1,1,1,0,1,1,0
121604000,0,0,1,1,1,0,1,1,0
121652000,0,0,1,1,1,0,1,1,0
121704000,0,0,1,1,1,0,1,1,0
121756000,0,0,1,1,1,0,1,1,0
121804000,0,0,1,1,1,0,1,1,0
121856000,0,0,1,1,1,0,1,1,0
121896000,0,0,1,1,1,0,1,1,0
121948000,0,0,1,1,1,0,1,1,0
121996000,0,0,1,1,1,0,1,1,0
122048000,0,0,1,1,1,0,1,1,0
122096000,0,0,1,1,1,0,1,1,0
122148000,0,0,1,1,1,0,1,1,0
122200000,0,0,1,1,1,0,1,1,0
122248000,0,0,1,1,1,0,1,1,0
122300000,0,0,1,1,1,0,1,1,0
122352000,0,0,1,1,1,0,1,1,0
122400000,0,0,1,1,1,0,1,1,0
122452000,0,0,1,1,1,0,1,1,0
122504000,0,0,1,1,1,0,1,1,0
122552000,0,0,1,1,1,0,1,1,0
122604000,0,0,1,1,1,0,1,1,0
122656000,0,0,1,1,1,0,1,1,0
122704000,0,0,1,1,1,0,1,1,0
122756000,0,0,1,1,1,0,1,1,0
122796000,0,0,1,1,1,0,1,1,0
122848000,0,0,1,1,1,0,1,1,0
122896000,0,0,1,1,1,0,1,1,0
122948000,0,0,1,1,1,0,1,1,0
122996000,0,0,1,1,1,0,1,1,0
123048000,0,0,1,1,1,0,1,1,0
123100000,0,0,1,1,1,0,1,1,0
123148000,0,0,1,1,1,0,1,1,0
123200000,0,0,1,1,1,0,1,1,0
123252000,0,0,1,1,1,0,1,1,0
123300000,0,0,1,1,1,0,1,1,0
123352000,0,0,1,1,1,0,1,1,0
123404000,0,0,1,1,1,0,1,1,0
123452000,0,0,1,1,1,0,1,1,0
123504000,0,0,1,1,1,0,1,1,0
123552000,0,0,1,1,1,0,1,1,0
123604000,0,0,1,1,1,0,1,1,0
123656000,0,0,1,1,1,0,1,1,0
123704000,0,0,1,1,1,0,1,1,0
123744000,0,0,1,1,1,0,1,1,0
123796000,0,0,1,1,1,0,1,1,0
123848000,0,0,1,1,1,0,1,1,0
123896000,0,0,1,1,1,0,1,1,0
123948000,0,0,1,1,1,0,1,1,0
124000000,0,0,1,1,1,0,1,1,0
124048000,0,0,1,1,1,0,1,1,0
124100000,0,0,1,1,1,0,1,1,0
124152000,0,0,1,1,1,0,1,1,0
124200000,0,0,1,1,1,0,1,1,0
124252000,0,0,1,1,1,0,1,1,0
124300000,0,0,1,1,1,0,1,1,0
124352000,0,0,1,1,1,0,1,1,0
124404000,0,0,1,1,1,0,1,1,0
124452000,0,0,1,1,1,0,1,1,0
124504000,0,0,1,1,1,0,1,1,0
124552000,0,0,1,1,1,0,1,1,0
124604000,0,0,1,1,1,0,1,1,0
124656000,0,0,1,1,1,0,1,1,0
124704000,0,0,1,1,1,0,1,1,0
124744000,0,0,1,1,1,0,1,1,0
124796000,0,0,1,1,1,0,1,1,0
124848000,0,0,1,1,1,0,1,1,0
124896000,0,0,1,1,1,0,1,1,0
124948000,0,0,1,1,1,0,1,1,0
125000000,0,0,1,1,1,0,1,1,0
125048000,0,0,1,1,1,0,1,1,0
125100000,0,0,1,1,1,0,1,1,0
125152000,0,0,1,1,1,0,1,1,0
125200000,0,0,1,1,1,0,1,1,0
125252000,0,0,1,1,1,0,1,1,0
125304000,0,0,1,1,1,0,1,1,0
125352000,0,0,1,1,1,0,1,1,0
125404000,0,0,1,1,1,0,1,1,0
125452000,0,0,1,1,1,0,1,1,0
125504000,0,0,1,1,1,0,1,1,0
125556000,0,0,1,1,1,0,1,1,0
125604000,0,0,1,1,1,0,1,1,0
125644000,0,0,1,1,1,0,1,1,0
125696000,0,0,1,1,1,0,1,1,0
125748000,0,0,1,1,1,0,1,1,0
125796000,0,0,1,1,1,0,1,1,0
125848000,0,0,1,1,1,0,1,1,0
125900000,0,0,1,1,1,0,1,1,0
125948000,0,0,1,1,1,0,1,1,0
126000000,0,0,1,1,1,0,1,1,0
126048000,0,0,1,1,1,0,1,1,0
126100000,0,0,1,1,1,0,1,1,0
126152000,0,0,1,1,1,0,1,1,0
126200000,0,0,1,1,1,0,1,1,0
126252000,0,0,1,1,1,0,1,1,0
126304000,0,0,1,1,1,0,1,1,0
126352000,0,0,1,1,1,0,1,1,0
126404000,0,0,1,1,1,0,1,1,0
126456000,0,0,1,1,1,0,1,1,0
126504000,0,0,1,1,1,0,1,1,0
126556000,0,0,1,1,1,0,1,1,0
126596000,0,0,1,1,1,0,1,1,0
126648000,0,0,1,1,1,0,1,1,0
126696000,0,0,1,1,1,0,1,1,0
126748000,0,0,1,1,1,0,1,1,0
126800000,0,0,1,1,1,0,1,1,0
126848000,0,0,1,1,1,0,1,1,0
126900000,0,0,1,1,1,0,1,1,0
126948000,0,0,1,1,1,0,1,1,0
127000000,0,0,1,1,1,0,1,1,0
127052000,0,0,1,1,1,0,1,1,0
127100000,0,0,1,1,1,0,1,1,0
127152000,0,0,1,1,1,0,1,1,0
127204000,0,0,1,1,1,0,1,1,0
127252000,0,0,1,1,1,0,1,1,0
127304000,0,0,1,1,1,0,1,1,0
127352000,0,0,1,1,1,0,1,1,0
127404000,0,0,1,1,1,0,1,1,0
127456000,0,0,1,1,1,0,1,1,0
127496000,0,0,1,1,1,0,1,1,0
127544000,0,0,1,1,1,0,1,1,0
127596000,0,0,1,1,1,0,1,1,0
127648000,0,0,1,1,1,0,1,1,0
127696000,0,0,1,1,1,0,1,1,0
127748000,0,0,1,1,1,0,1,1,0
127800000,0,0,1,1,1,0,1,1,0
127848000,0,0,1,1,1,0,1,1,0
127900000,0,0,1,1,1,0,1,1,0
127952000,0,0,1,1,1,0,1,1,0
128000000,0,0,1,1,1,0,1,1,0
128052000,0,0,1,1,1,0,1,1,0
128100000,0,0,1,1,1,0,1,1,0
128152000,0,0,1,1,1,0,1,1,0
128204000,0,0,1,1,1,0,1,1,0
128252000,0,0,1,1,1,0,1,1,0
128304000,0,0,1,1,1,0,1,1,0
128356000,0,0,1,1,1,0,1,1,0
128404000,0,0,1,1,1,0,1,1,0
128456000,0,0,1,1,1,0,1,1,0
128496000,0,0,1,1,1,0,1,1,0
128544000,0,0,1,1,1,0,1,1,0
128596000,0,0,1,1,1,0,1,1,0
128648000,0,0,1,1,1,0,1,1,0
128696000,0,0,1,1,1,0,1,1,0
128748000,0,0,1,1,1,0,1,1,0
128800000,0,0,1,1,1,0,1,1,0
128848000,0,0,1,1,1,0,1,1,0
128900000,0,0,1,1,1,0,1,1,0
128948000,0,0,1,1,1,0,1,1,0
129000000,0,0,1,1,1,0,1,1,0
129052000,0,0,1,1,1,0,1,1,0
129100000,0,0,1,1,1,0,1,1,0
129152000,0,0,1,1,1,0,1,1,0
129204000,0,0,1,1,1,0,1,1,0
129252000,0,0,1,1,1,0,1,1,0
129304000,0,0,1,1,1,0,1,1,0
129352000,0,0,1,1,1,0,1,1,0
129404000,0,0,1,1,1,0,1,1,0
129456000,0,0,1,1,1,0,1,1,0
129504000,0,0,1,1,1,0,1,1,0
129556000,0,0,1,1,1,0,1,1,0
129596000,0,0,1,1,1,0,1,1,0
129648000,0,0,1,1,1,0,1,1,0
129696000,0,0,1,1,1,0,1,1,0
129748000,0,0,1,1,1,0,1,1,0
129796000,0,0,1,1,1,0,1,1,0
129848000,0,0,1,1,1,0,1,1,0
129900000,0,0,1,1,1,0,1,1,0
129948000,0,0,1,1,1,0,1,1,0
130000000,0,0,1,1,1,0,1,1,0
130048000,0,0,1,1,1,0,1,1,0
130100000,0,0,1,1,1,0,1,1,0
130152000,0,0,1,1,1,0,1,1,0
130200000,0,0,1,1,1,0,1,1,0
130252000,0,0,1,1,1,0,1,1,0
130304000,0,0,1,1,1,0,1,1,0
130352000,0,0,1,1,1,0,1,1,0
130404000,0,0,1,1,1,0,1,1,0
130456000,0,0,1,1,1,0,1,1,0
130504000,0,0,1,1,1,0,1,1,0
130544000,0,0,1,1,1,0,1,1,0
130596000,0,0,1,1,1,0,1,1,0
130648000,0,0,1,1,1,0,1,1,0
130696000,0,0,1,1,1,0,1,1,0
130748000,0,0,1,1,1,0,1,1,0
130800000,0,0,1,1,1,0,1,1,0
130848000,0,0,1,1,1,0,1,1,0
130900000,0,0,1,1,1,0,1,1,0
130948000,0,0,1,1,1,0,1,1,0
131000000,0,0,1,1,1,0,1,1,0
131052000,0,0,1,1,1,0,1,1,0
131100000,0,0,1,1,1,0,1,1,0
131152000,0,0,1,1,1,0,1,1,0
131204000,0,0,1,1,1,0,1,1,0
131252000,0,0,1,1,1,0,1,1,0
131304000,0,0,1,1,1,0,1,1,0
131356000,0,0,1,1,1,0,1,1,0
131404000,0,0,1,1,1,0,1,1,0
131456000,0,0,1,1,1,0,1,1,0
131504000,0,0,1,1,1,0,1,1,0
131544000,0,0,1,1,1,0,1,1,0
131596000,0,0,1,1,1,0,1,1,0
131648000,0,0,1,1,1,0,1,1,0
131696000,0,0,1,1,1,0,1,1,0
131748000,0,0,1,1,1,0,1,1,0
131800000,0,0,1,1,1,0,1,1,0
131848000,0,0,1,1,1,0,1,1,0
131900000,0,0,1,1,1,0,1,1,0
131948000,0,0,1,1,1,0,1,1,0
132000000,0,0,1,1,1,0,1,1,0
132052000,0,0,1,1,1,0,1,1,0
132100000,0,0,1,1,1,0,1,1,0
132152000,0,0,1,1,1,0,1,1,0
132200000,0,0,1,1,1,0,1,1,0
132252000,0,0,1,1,1,0,1,1,0
132304000,0,0,1,1,1,0,1,1,0
132352000,0,0,1,1,1,0,1,1,0
132404000,0,0,1,1,1,0,1,1,0
132456000,0,0,1,1,1,0,1,1,0
132504000,0,0,1,1,1,0,1,1,0
132544000,0,0,1,1,1,0,1,1,0
132596000,0,0,1,1,1,0,1,1,0
132648000,0,0,1,1,1,0,1,1,0
132696000,0,0,1,1,1,0,1,1,0
132748000,0,0,1,1,1,0,1,1,0
132800000,0,0,1,1,1,0,1,1,0
132848000,0,0,1,1,1,0,1,1,0
132900000,0,0,1,1,1,0,1,1,0
132948000,0,0,1,1,1,0,1,1,0
133000000,0,0,1,1,1,0,1,1,0
133052000,0,0,1,1,1,0,1,1,0
133100000,0,0,1,1,1,0,1,1,0
133152000,0,0,1,1,1,0,1,1,0
133204000,0,0,1,1,1,0,1,1,0
133252000,0,0,1,1,1,0,1,1,0
133304000,0,0,1,1,1,0,1,1,0
133352000,0,0,1,1,1,0,1,1,0
133404000,0,0,1,1,1,0,1,1,0
133456000,0,0,1,1,1,0,1,1,0
133496000,0,0,1,1,1,0,1,1,0
133548000,0,0,1,1,1,0,1,1,0
133596000,0,0,1,1,1,0,1,1,0
133648000,0,0,1,1,1,0,1,1,0
133696000,0,0,1,1,1,0,1,1,0
133748000,0,0,1,1,1,0,1,1,0
133800000,0,0,1,1,1,0,1,1,0
133848000,0,0,1,1,1,0,1,1,0
133900000,0,0,1,1,1,0,1,1,0
133948000,0,0,1,1,1,0,1,1,0
134000000,0,0,1,1,1,0,1,1,0
134052000,0,0,1,1,1,0,1,1,0
134100000,0,0,1,1,1,0,1,1,0
134152000,0,0,1,1,1,0,1,1,0
134204000,0,0,1,1,1,0,1,1,0
134252000,0,0,1,1,1,0,1,1,0
134304000,0,0,1,1,1,0,1,1,0
134356000,0,0,1,1,1,0,1,1,0
134404000,0,0,1,1,1,0,1,1,0
134444000,0,0,1,1,1,0,1,1,0
134496000,0,0,1,1,1,0,1,1,0
134548000,0,0,1,1,1,0,1,1,0
134596000,0,0,1,1,1,0,1,1,0
134648000,0,0,1,1,1,0,1,1,0
134696000,0,0,1,1,1,0,1,1,0
134748000,0,0,1,1,1,0,1,1,0
134800000,0,0,1,1,1,0,1,1,0
134848000,0,0,1,1,1,0,1,1,0
134900000,0,0,1,1,1,0,1,1,0
134952000,0,0,1,1,1,0,1,1,0
135000000,0,0,1,1,1,0,1,1,0
135052000,0,0,1,1,1,0,1,1,0
135104000,0,0,1,1,1,0,1,1,0
135152000,0,0,1,1,1,0,1,1,0
135204000,0,0,1,1,1,0,1,1,0
135252000,0,0,1,1,1,0,1,1,0
135304000,0,0,1,1,1,0,1,1,0
135356000,0,0,1,1,1,0,1,1,0
135396000,0,0,1,1,1,0,1,1,0
135448000,0,0,1,1,1,0,1,1,0
135496000,0,0,1,1,1,0,1,1,0
135548000,0,0,1,1,1,0,1,1,0
135596000,0,0,1,1,1,0,1,1,0
135648000,0,0,1,1,1,0,1,1,0
135700000,0,0,1,1,1,0,1,1,0
135748000,0,0,1,1,1,0,1,1,0
135800000,0,0,1,1,1,0,1,1,0
135848000,0,0,1,1,1,0,1,1,0
135900000,0,0,1,1,1,0,1,1,0
135952000,0,0,1,1,1,0,1,1,0
136000000,0,0,1,1,1,0,1,1,0
136052000,0,0,1,1,1,0,1,1,0
136104000,0,0,1,1,1,0,1,1,0
136152000,0,0,1,1,1,0,1,1,0
136204000,0,0,1,1,1,0,1,1,0
136256000,0,0,1,1,1,0,1,1,0
136304000,0,0,1,1,1,0,1,1,0
136344000,0,0,1,1,1,0,1,1,0
136396000,0,0,1,1,1,0,1,1,0
136448000,0,0,1,1,1,0,1,1,0
136496000,0,0,1,1,1,0,1,1,0
136548000,0,0,1,1,1,0,1,1,0
136596000,0,0,1,1,1,0,1,1,0
136648000,0,0,1,1,1,0,1,1,0
136700000,0,0,1,1,1,0,1,1,0
136748000,0,0,1,1,1,0,1,1,0
136800000,0,0,1,1,1,0,1,1,0
136852000,0,0,1,1,1,0,1,1,0
136900000,0,0,1,1,1,0,1,1,0
136952000,0,0,1,1,1,0,1,1,0
137000000,0,0,1,1,1,0,1,1,0
137052000,0,0,1,1,1,0,1,1,0
137104000,0,0,1,1,1,0,1,1,0
137152000,0,0,1,1,1,0,1,1,0
137204000,0,0,1,1,1,0,1,1,0
137256000,0,0,1,1,1,0,1,1,0
137304000,0,0,1,1,1,0,1,1,0
137344000,0,0,1,1,1,0,1,1,0
137396000,0,0,1,1,1,0,1,1,0
137448000,0,0,1,1,1,0,1,1,0
137496000,0,0,1,1,1,0,1,1,0
137548000,0,0,1,1,1,0,1,1,0
137600000,0,0,1,1,1,0,1,1,0
137648000,0,0,1,1,1,0,1,1,0
137700000,0,0,1,1,1,0,1,1,0
137748000,0,0,1,1,1,0,1,1,0
137800000,0,0,1,1,1,0,1,1,0
137852000,0,0,1,1,1,0,1,1,0
137900000,0,0,1,1,1,0,1,1,0
137952000,0,0,1,1,1,0,1,1,0
138004000,0,0,1,1,1,0,1,1,0
138052000,0,0,1,1,1,0,1,1,0
138104000,0,0,1,1,1,0,1,1,0
138156000,0,0,1,1,1,0,1,1,0
138204000,0,0,1,1,1,0,1,1,0
138244000,0,0,1,1,1,0,1,1,0
138296000,0,0,1,1,1,0,1,1,0
138348000,0,0,1,1,1,0,1,1,0
138396000,0,0,1,1,1,0,1,1,0
138448000,0,0,1,1,1,0,1,1,0
138500000,0,0,1,1,1,0,1,1,0
138548000,0,0,1,1,1,0,1,1,0
138600000,0,0,1,1,1,0,1,1,0
138652000,0,0,1,1,1,0,1,1,0
138700000,0,0,1,1,1,0,1,1,0
138752000,0,0,1,1,1,0,1,1,0
138804000,0,0,1,1,1,0,1,1,0
138856000,0,0,1,1,1,0,1,1,0
138904000,0,0,1,1,1,0,1,1,0
138944000,0,0,1,1,1,0,1,1,0
138996000,0,0,1,1,1,0,1,1,0
139048000,0,0,1,1,1,0,1,1,0
139096000,0,0,1,1,1,0,1,1,0
139148000,0,0,1,1,1,0,1,1,0
139200000,0,0,1,1,1,0,1,1,0
139248000,0,0,1,1,1,0,1,1,0
139300000,0,0,1,1,1,0,1,1,0
139352000,0,0,1,1,1,0,1,1,0
139400000,0,0,1,1,1,0,1,1,0
139452000,0,0,1,1,1,0,1,1,0
139504000,0,0,1,1,1,0,1,1,0
139556000,0,0,1,1,1,0,1,1,0
139604000,0,0,1,1,1,0,1,1,0
139644000,0,0,1,1,1,0,1,1,0
139696000,0,0,1,1,1,0,1,1,0
139748000,0,0,1,1,1,0,1,1,0
139800000,0,0,1,1,1,0,1,1,0
139848000,0,0,1,1,1,0,1,1,0
139900000,0,0,1,1,1,0,1,1,0
139952000,0,0,1,1,1,0,1,1,0
140000000,0,0,1,1,1,0,1,1,0
140052000,0,0,1,1,1,0,1,1,0
140104000,0,0,1,1,1,0,1,1,0
140156000,0,0,1,1,1,0,1,1,0
140200000,0,0,1,1,1,0,1,1,0
140240000,0,0,1,1,1,0,1,1,0
140272000,0,1,0,0,0,1,0,1,1
140320000,0,1,0,0,0,1,0,1,1
140368000,0,1,0,0,0,1,0,1,1
140420000,0,1,0,0,0,1,0,1,1
140472000,0,1,0,0,0,1,0,1,1
